Artist,Album,Listed,Spotify URL,Spotify Streamable,Rdio URL,Rdio Streamable
Robert Plant,Band of Joy,5,spotify:album:4WvJkXzk2nJGE9wRyJEzbY,True,http://rdio.com/artist/Robert_Plant/album/Band_of_Joy/,True
Zola Jesus,Stridulum II,5,spotify:album:2xTytl2aCKEL2o1H6Ge7ES,False,http://rdio.com/artist/Zola_Jesus/album/Stridulum_II/,False
Sharon Van Etten,Epic,5,spotify:album:7mfSdEokzQjI5AxwrRauZv,True,,False
Baroness,Blue Record,5,spotify:album:489qYkpzu44u4I6W9Ldtsx,True,http://rdio.com/artist/Baroness/album/Blue_Record/,True
Andrew Bird,Noble Beast,5,spotify:album:3SVMTlPTjmHLHUog8KUGxd,False,http://rdio.com/artist/Andrew_Bird/album/Noble_Beast/,True
Jonsi,Go,5,,False,http://rdio.com/artist/J%C3%B3nsi/album/Go/,True
The Phantom Band,Checkmate Savage,5,spotify:album:4YtPu4uqAAGbgp9CAalCrE,True,http://rdio.com/artist/The_Phantom_Band/album/Checkmate_Savage/,True
Real Estate,Real Estate,5,spotify:album:1l4G9J2zfB4a53IwIBD2sc,True,,False
La Roux,La Roux,5,spotify:album:5orZv92I830MIDjxlejP4W,True,http://rdio.com/artist/La_Roux/album/La_Roux/,True
Santogold,Santogold,5,spotify:album:4TGvBVWFdYgARvdajEfAkU,False,,False
Sufjan Stevens,The Age Of Adz,5,,False,,False
Jim O'Rourke,The Visitor,5,,False,,False
New Young Pony Club,The Optimist,5,spotify:album:6Vz5uXDl7fYwAOQYA4ghsI,False,http://rdio.com/artist/New_Young_Pony_Club/album/The_Optimist_1/,False
Klaxons,Myths of the Near Future,5,,False,,False
M83,Saturdays = Youth,5,spotify:album:3XlBVf9wZlhmjznCA07Dy3,True,http://rdio.com/artist/M83/album/Saturdays_%3D_Youth/,True
Miike Snow,Miike Snow,5,spotify:album:0bzN8YeL1CYJ2Ba6soBQlc,True,http://rdio.com/artist/Miike_Snow/album/Miike_Snow_4/,True
2562,Aerial,5,,False,http://rdio.com/artist/2562/album/Aerial/,True
Peter Broderick,Home,5,spotify:album:3MK4pU2LsiEWxY06X7SEGF,True,http://rdio.com/artist/Peter_Broderick/album/Home/,True
Envy,Recitation,5,spotify:album:11kTEQxx9EOi2IAeYER0qm,False,http://rdio.com/artist/EnVy/album/Recitation/,False
Bibio,Ambivalence Avenue,5,spotify:album:7ybrct8gCd1mWsHS32ID8w,True,http://rdio.com/artist/Bibio/album/Ambivalence_Avenue/,True
Moderat,Moderat,5,spotify:album:1FAgdEJ056QYPVEP755mE3,True,,False
Morrissey,Years of Refusal,5,,False,,False
Lykke Li,Youth Novels,5,spotify:album:0N2IaLZMeRgmHedkuBpvfd,True,http://rdio.com/artist/Lykke_Li/album/Youth_Novels_1/,True
John Roberts,Glass Eights,5,,False,,False
Von SÃ¼denfed,Tromatic Reflexxions,5,,False,http://rdio.com/artist/Von_Sudenfed/album/Tromatic_Reflexxions/,True
Two Door Cinema Club,Tourist History,5,spotify:album:0gyRFAfY08NFv7N8RTFg9M,True,http://rdio.com/artist/Two_Door_Cinema_Club/album/Tourist_History/,True
Fanfarlo,Reservoir,5,spotify:album:7D3Qm2qXgBmDYAHLo5T8P0,True,http://rdio.com/artist/Fanfarlo/album/Reservoir/,True
The Hold Steady,Stay Positive,5,spotify:album:0N0Ct1k51YIxbmePTPRINm,True,http://rdio.com/artist/The_Hold_Steady/album/Stay_Positive_1/,True
Les Savy Fav,Root For Ruin,5,spotify:album:3w6umypvhXcC6hhsztphOs,False,,False
Ryan Adams,Easy Tiger,5,spotify:album:4Bp2wI8gj4837ThfiEqxhX,True,http://rdio.com/artist/Ryan_Adams/album/Easy_Tiger/,True
Neon Neon,Stainless Style,5,spotify:album:14decyxF4IxAii8Xxw7KVE,True,http://rdio.com/artist/Neon_Neon/album/Stainless_Style/,True
Avey Tare,Down There,5,spotify:album:69P8hRo1OufYkvo67k9b39,False,http://rdio.com/artist/Avey_Tare/album/Down_There/,False
Dan Deacon,Bromst,5,spotify:album:6SsP7QnagGoYqMRsxryQu5,True,http://rdio.com/artist/Dan_Deacon/album/Bromst/,True
Iron & Wine,The Shepherd's Dog,5,,False,http://rdio.com/artist/Iron_And_Wine/album/The_Shepherd%27s_Dog_1/,True
Ikonika,"Contact, Love, Want, Have",5,spotify:album:7Ka0W8DTZ3Jt4yXXzEkR7J,True,http://rdio.com/artist/Ikonika/album/Contact%2C_Love%2C_Want%2C_Have/,True
Metallica,Death Magnetic,5,,False,http://rdio.com/artist/Metallica/album/Death_Magnetic/,False
Iron Maiden,The Final Frontier,5,spotify:album:4q7Q9FoKs1YyX1Sb0LbF9y,True,http://rdio.com/artist/Iron_Maiden/album/The_Final_Frontier/,True
The Low Anthem,"Oh My God, Charlie Darwin",5,spotify:album:0uubOwMgN2rbWHvski7NyC,False,,False
Rangers,Suburban Tours,5,,False,,False
Kelis,Flesh Tone,5,spotify:album:774HbxE8h88VFjW69VsQdz,True,http://rdio.com/artist/Kelis/album/Flesh_Tone/,True
The Wonder Years,The Upsides,5,spotify:album:6coChyJEvkuoSwGISziuaQ,True,http://rdio.com/artist/The_Wonder_Years/album/The_Upsides_1/,False
Agalloch,Marrow of the Spirit,5,,False,,False
The Fall,Imperial Wax Solvent,5,spotify:album:7bUfWuMUxuEc92sEhMbCvW,True,http://rdio.com/artist/The_Fall/album/Imperial_Wax_Solvent/,True
Interpol,Interpol,5,spotify:album:3aTUSPrvkhgsSzovOCiKm3,True,http://rdio.com/artist/Interpol/album/Interpol_1/,True
Matthew Dear,Asa Breed,5,spotify:album:6wPPGOwlQl7ihRN5pjFFz1,True,http://rdio.com/artist/Matthew_Dear/album/Asa_Breed/,True
The Coral,Butterfly House,5,spotify:album:4j0VhOHjOaNWYZC0pDJvvd,False,,False
Dan Auerbach,Keep It Hid,5,spotify:album:1aS3ouxrqC2xAjR5LJku6M,True,http://rdio.com/artist/Dan_Auerbach/album/Keep_It_Hid/,True
Gil Scott-Heron,Iâm New Here,5,,False,,False
Villagers,Becoming A Jackal,5,spotify:album:1EJ7CFGZ7Y9vVqO4OfolUM,True,http://rdio.com/artist/Villagers/album/Becoming_A_Jackal_1/,True
Mystery Jets,Serotonin,5,spotify:album:37egxJoZp2uZSMTlUMu5DZ,True,http://rdio.com/artist/Mystery_Jets/album/Serotonin_1/,True
Gonjasufi,A Sufi And A Killer,5,spotify:album:3FfW96Pt3UxQlchDVhkaFi,True,http://rdio.com/artist/Gonjasufi/album/A_Sufi_And_A_Killer/,True
Chemical Brothers,Further,5,,False,http://rdio.com/artist/The_Chemical_Brothers/album/Further/,True
The Books,The Way Out,5,,False,http://rdio.com/artist/Drag/album/The_Way_Out/,True
Four Tet,There Is Love in You,5,,False,,False
Enslaved,Axioma Ethica Odini,5,spotify:album:7jRshPOMedWKUbePFID1Zm,True,http://rdio.com/artist/Enslaved/album/Axioma_Ethica_Odini/,True
Les Savy Fav,Let's Stay Friends,5,spotify:album:1Zlxf4LKt7cT03DXeY4wgI,True,http://rdio.com/artist/Les_Savy_Fav/album/Let%27s_Stay_Friends/,True
James Blackshaw,All Is Falling,5,spotify:album:0nBMqusMqnOvYBZHXBHp5i,False,http://rdio.com/artist/James_Blackshaw/album/All_Is_Falling/,True
Florence And The Machine,Lungs,5,,False,http://rdio.com/artist/Florence_%2B_The_Machine/album/Lungs/,True
Holy Fuck,Latin,5,spotify:album:1BStiBF6YFDPgGuNPh5rhi,True,http://rdio.com/artist/Holy_Fuck/album/Latin/,True
Elbow,The Seldom Seen Kid,5,spotify:album:25KJ3Be6nm3mvFOOKZU2TE,True,http://rdio.com/artist/elbow/album/The_Seldom_Seen_Kid/,True
Walls,Walls,5,,False,http://rdio.com/artist/An_Horse/album/Walls/,True
Beck,Modern Guilt,5,spotify:album:7iHm2lTks5aIvb3z2CCpfo,True,http://rdio.com/artist/Beck/album/Modern_Guilt/,True
Plan B,The Defamation of Strickland Banks,5,spotify:album:0ZBFOinHZhiH56Z8YS8AzW,True,http://rdio.com/artist/Plan_B/album/The_Defamation_of_Strickland_Banks_1/,True
Monsters Of Folk,Monsters Of Folk,5,spotify:album:432yrVaOc4T2jEblVqGCoL,True,http://rdio.com/artist/Monsters_Of_Folk/album/Monsters_Of_Folk/,True
Glasvegas,Glasvegas,5,spotify:album:5Al4Z6U89sqh5YOG4maZNU,False,http://rdio.com/artist/I_Am_Scientist/album/Glasvegas/,True
Laura Marling,Alas I Cannot Swim,4,spotify:album:1kl17TCIaR1GCVxY2elQOA,True,http://rdio.com/artist/Laura_Marling/album/Alas_I_Cannot_Swim_1/,False
Max Tundra,Parallax Error Beheads You,4,spotify:album:5WENn55g7EWH2cDm6OkdOm,True,http://rdio.com/artist/Max_Tundra/album/Parallax_Error_Beheads_You/,True
Tinariwen,Imidiwan: Companions,4,spotify:album:43eDRkJg8aDnDs1ewH77VY,True,http://rdio.com/artist/Tinariwen/album/Imidiwan_Companions/,True
The Prodigy,Invaders Must Die,4,spotify:album:0WvFH82cXW18xhMpurPQiO,False,http://rdio.com/artist/The_Prodigy/album/Invaders_Must_Die_1/,True
Neil Young,Chrome Dreams II,4,spotify:album:2giBqtpoOAXMjx8qQFBDTE,False,http://rdio.com/artist/Neil_Young/album/Chrome_Dreams_II/,False
Of Montreal,"Hissing Fauna, Are You The Destroyer?",4,spotify:album:6fFLVXzPaEjVJf6l4K8eja,False,http://rdio.com/artist/Of_Montreal/album/Hissing_Fauna%2C_Are_You_The_Destroyer_1/,True
Devendra Banhart,Smokey Rolls Down Thunder Canyon,4,spotify:album:35G6pt4c35g32IYVmfdD44,True,http://rdio.com/artist/Devendra_Banhart/album/Smokey_Rolls_Down_Thunder_Canyon/,True
Aloe Blacc,Good Things,4,spotify:album:3Dg7omQtRAsvZXImWK9yoc,True,http://rdio.com/artist/Aloe_Blacc/album/Good_Things/,True
Mastodon,Crack the Skye,4,,False,,False
Prince Rama,Shadow Temple,4,spotify:album:7nO1LW05H9wy9XP17LSnyI,False,http://rdio.com/artist/Prince_Rama/album/Shadow_Temple/,True
Interpol,Our Love to Admire,4,,False,,False
David Sylvian,Manafon,4,spotify:album:66av2uOaBcI7rzpyLBwfFD,False,http://rdio.com/artist/David_Sylvian/album/Manafon/,False
Stephan Mathieu,Radioland,4,,False,,False
Motion City Soundtrack,My Dinosaur Life,4,spotify:album:4AE9L793WHr7hRsiPbvswe,True,http://rdio.com/artist/Motion_City_Soundtrack/album/My_Dinosaur_Life_1/,True
Band of Horses,Infinite Arms,4,spotify:album:08fkw9uDP2KET6cPIl74Xo,True,http://rdio.com/artist/Band_Of_Horses/album/Infinite_Arms/,True
Emeralds,Does It Look Like Iâm Here?,4,,False,,False
Barn Owl,Ancestral Star,4,spotify:album:6Pz4Oh0KTerqysbeIy9Nc7,True,,False
Ida Maria,Fortress Round My Heart,4,spotify:album:2We09lXh5QXWgbOINwpO0j,False,http://rdio.com/artist/Ida_Maria/album/Fortress_Round_My_Heart/,False
Future Of The Left,Travels With Myself And Another,4,spotify:album:0RNT3L87MjayIRW1epHeYt,True,http://rdio.com/artist/Future_Of_The_Left/album/Travels_With_Myself_And_Another/,True
Wavves,King of the Beach,4,,False,,False
Alasdair Roberts,Spoils,4,,False,,False
Sun City Girls,Funeral Mariachi,4,,False,,False
Daughters,Daughters,4,spotify:album:1xYjZUrVUjcUPnpdnHD9nf,True,http://rdio.com/artist/Daughters/album/Daughters/,True
Rene Hell,Porcelain Opera,4,,False,,False
Sun Kil Moon,April,4,spotify:album:6qeg3FR18R4rUsQjsHBugt,True,,False
Black Breath,Heavy Breathing,4,spotify:album:0OSsdWMVD1BHARpRj8AYTV,False,http://rdio.com/artist/Black_Breath/album/Heavy_Breathing/,True
Jarvis Cocker,Further Complications,4,spotify:album:4zBr1PlIZsLL9up6SWdY59,True,http://rdio.com/artist/Jarvis_Cocker/album/Further_Complications/,True
Thurston Moore,Trees Outside the Academy,4,,False,http://rdio.com/artist/Thurston_Moore/album/Trees_Outside_the_Academy_1/,True
Paramore,Brand New Eyes,4,,False,,False
Slayer,World Painted Blood,4,spotify:album:6w3UtpQfYAclsXVsGSg27r,True,http://rdio.com/artist/Slayer/album/World_Painted_Blood/,True
Gallows,Grey Britain,4,spotify:album:1Sp6YRLPU40SwfRaYh5R4e,True,http://rdio.com/artist/Gallows/album/Grey_Britain_1/,True
Tobacco,Maniac Meat,4,spotify:album:2O8w6mFfqA0xdOTC5jJyzR,True,http://rdio.com/artist/Tobacco/album/Maniac_Meat/,True
Stornoway,Beachcomber's Windowsill,4,,False,,False
The-Dream,Love King,4,spotify:album:6u9OoxzBvv8l8mGQpmvID8,True,http://rdio.com/artist/The-Dream/album/Love_King_4/,True
AC/DC,Black Ice,4,,False,,False
Doves,Kingdom Of Rust,4,spotify:album:6SxR7zdtvhOc7GcKQubHPr,True,http://rdio.com/artist/Doves/album/Kingdom_Of_Rust_2/,True
Wolfmother,Cosmic Egg,4,spotify:album:7aNdBRv5b4lwZsUY8aiOh5,True,http://rdio.com/artist/Wolfmother/album/Cosmic_Egg_1/,True
Shining,Blackjazz,4,spotify:album:1K2yKDVznk1oz356nWRAuf,False,http://rdio.com/artist/Shining/album/Blackjazz/,True
Jimmy Eat World,Invented,4,spotify:album:6ruA5nVRgrfDz9Tqi68siq,True,http://rdio.com/artist/Jimmy_Eat_World/album/Invented/,True
Converge,Axe To Fall,4,spotify:album:3obGZECDkulPI3lkqe5g1K,True,http://rdio.com/artist/Converge/album/Axe_To_Fall/,True
Twin Sister,Color Your Life,4,spotify:album:44uox2oRSanixXH7jf2qA5,True,,False
Sunn O))),Monoliths & Dimensions,4,,False,,False
Brian Eno,Small Craft on a Milk Sea,4,,False,,False
No Age,Weirdo Rippers,4,spotify:album:4YCTNMI51ZNZaAWIwcLrk9,True,http://rdio.com/artist/No_Age/album/Weirdo_Rippers/,True
Bryan Ferry,Olympia,4,spotify:album:6fAdwaAfxFEc8hUInXT8NS,True,http://rdio.com/artist/Bryan_Ferry/album/Olympia/,True
Maximum Balloon,Maximum Balloon,4,spotify:album:29gdbUxKvnNofxbnI6CvMQ,True,http://rdio.com/artist/Maximum_Balloon/album/Maximum_Balloon/,True
Two Cow Garage,Sweet Saint Me,4,,False,,False
Oxbow,The Narcotic Story,4,,False,http://rdio.com/artist/Oxbow/album/The_Narcotic_Story/,True
Vijay Iyer,Solo,4,spotify:album:1oxpIr4suH9yYpcDNF63ni,True,http://rdio.com/artist/Vijay_Iyer/album/Solo/,True
Isis,Wavering Radiant,4,,False,http://rdio.com/artist/ISIS/album/Wavering_Radiant/,True
Friendly Fires,Friendly Fires,4,spotify:album:6o5Da716CH8m1im2XiaeE1,True,http://rdio.com/artist/Friendly_Fires/album/Friendly_Fires/,True
Rolo Tomassi,Cosmology,4,spotify:album:63PYKUy0Rh6NQ3NszfY0dc,False,http://rdio.com/artist/Rolo_Tomassi/album/Cosmology/,False
Lily Allen,"It's Not Me, It's You",4,spotify:album:6k5wvD2muO312OxMK2A5XV,True,http://rdio.com/artist/Lily_Allen/album/It%27s_Not_Me%2C_It%27s_You/,True
No Age,Everything In Between,4,spotify:album:3silW4wJsKp3p8tJEU9SJa,True,http://rdio.com/artist/No_Age/album/Everything_In_Between/,True
Here We Go Magic,Here We Go Magic,4,,False,,False
Rihanna,Loud,4,spotify:album:0QYfgSM0JFsvSYnSzOeNGB,True,http://rdio.com/artist/Rihanna/album/Loud/,True
2562,Unbalance,4,,False,http://rdio.com/artist/2562/album/Unbalance/,True
Black Mountain,Wilderness Heart,4,spotify:album:5AnCqoGmqESbWNula81j2d,True,http://rdio.com/artist/Black_Mountain/album/Wilderness_Heart/,True
Enslaved,Vertebrae,4,spotify:album:3d1us4DRYO6WVWGFHfEd1C,True,http://rdio.com/artist/Enslaved/album/Vertebrae/,True
Konono No. 1,Assume Crash Position,4,,False,http://rdio.com/artist/Konono_No.1/album/Assume_Crash_Position/,False
Adele,19,4,spotify:album:53Abz0nslwIN4WAvUzuI0E,True,http://rdio.com/artist/Adele/album/19_2/,True
Tinie Tempah,Disc-Overy,4,spotify:album:7eeo3SamCeWZNznLyNMm8q,True,http://rdio.com/artist/Tinie_Tempah/album/Disc-Overy_7/,True
Violens,Amoral,4,spotify:album:3QNvt6RoTbYFbzMtl7R93U,True,http://rdio.com/artist/Violens/album/Amoral/,True
Babyshambles,Shotter's Nation,4,spotify:album:3riBfJ503oK9oDH4TRXWfF,True,http://rdio.com/artist/Babyshambles/album/Shotter%27s_Nation/,True
Nosaj Thing,Drift,4,spotify:album:5hAYGaI45A3xyfyztCQV5j,True,,False
The Dead Weather,Sea of Cowards,4,,False,,False
Jamie Lidell,Compass,4,spotify:album:67ULjNAh94nqpzKMxiwpIR,True,http://rdio.com/artist/Jamie_Lidell/album/Compass/,True
Autre Ne Veut,Autre Ne Veut,4,,False,,False
Bonobo,Black Sands,4,spotify:album:5m1RkwKeU7MV0Ni6PH2lPy,True,http://rdio.com/artist/Bonobo/album/Black_Sands/,True
Luke Abbott,Holkham Drones,4,spotify:album:63K4wMXKn5w0hPvIkU2gOC,True,http://rdio.com/artist/Luke_Abbott/album/Holkham_Drones/,True
Clinic,Bubblegum,4,spotify:album:1D3lt2etu9yYKzAJQ1UCBl,True,http://rdio.com/artist/Clinic/album/Bubblegum_1/,True
Micachu and the Shapes,Jewellery,4,,False,http://rdio.com/artist/Micachu/album/Jewellery/,True
Waka Flocka Flame,Flockaveli,4,spotify:album:1T9i5U3aPOvH8EyOjFlunD,True,http://rdio.com/artist/Waka_Flocka_Flame/album/Flockaveli_1/,True
Department Of Eagles,In Ear Park,4,spotify:album:1p24xXQJzGiBU7E092PN3U,True,http://rdio.com/artist/Department_of_Eagles/album/In_Ear_Park/,False
Eminem,Recovery,4,spotify:album:4QdJRViJDo6c12pEckjPW9,True,http://rdio.com/artist/Eminem/album/Recovery/,True
Chris Abrahams,Play Scar,4,,False,http://rdio.com/artist/Chris_Abrahams/album/Play_Scar/,True
The Pains of Being Pure at Heart,The Pains of Being Pure at Heart,4,,False,,False
Fennesz,Black Sea,4,spotify:album:5zyS3GEyL1FmDWgVXxUvj7,False,,False
Wolf Parade,Expo 86,4,,False,http://rdio.com/artist/Wolf_Parade/album/Expo_86/,True
Mastodon,Crack The Skye,4,spotify:album:5cCnUfUHFQrdHzvJntgoWL,True,http://rdio.com/artist/Mastodon/album/Crack_The_Skye/,True
Marnie Stern,In Advance Of The Broken Arm,4,,False,,False
Cobalt,Gin,4,,False,,False
Deerhunter,Microcastle,4,spotify:album:1yw6WzD3N2qxDxMB4ff2Kv,True,http://rdio.com/artist/Deerhunter/album/Microcastle/,True
Muse,The Resistance,4,spotify:album:0eFHYz8NmK75zSplL5qlfM,True,http://rdio.com/artist/Muse/album/The_Resistance/,True
We Were Promised Jetpacks,These Four Walls,4,spotify:album:23b5yvSeG2aA5TdSFyHtHA,True,http://rdio.com/artist/We_Were_Promised_Jetpacks/album/These_Four_Walls_1/,True
Yeasayer,All Hour Cymbals,4,spotify:album:0fENwia4ABw2u3ggmPE5NM,False,http://rdio.com/artist/Yeasayer/album/All_Hour_Cymbals/,False
Matias Aguayo,Ay Ay Ay,4,,False,,False
Andrew Bird,Armchair Apocrypha,4,spotify:album:5YCieJQ3soYUSXLMFUYRA7,True,http://rdio.com/artist/Andrew_Bird/album/Armchair_Apocrypha/,True
Kasabian,West Ryder Pauper Lunatic Asylum,4,spotify:album:41CMiEvi2ZLb3ErsUhsApK,True,http://rdio.com/artist/Kasabian/album/West_Ryder_Pauper_Lunatic_Asylum/,True
Goldfrapp,Seventh Tree,4,spotify:album:7lA6JfjPl8ruBL60a2Kjf2,True,http://rdio.com/artist/Goldfrapp/album/Seventh_Tree/,True
James Blake,CMYK EP,4,spotify:album:2xDRwIhQ7awEb7RriMDpUr,False,http://rdio.com/artist/James_Blake/album/CMYK_EP/,True
John Mayer,Battle Studies,4,spotify:album:1V5vQRMWTNGmqwxY8jMVou,True,http://rdio.com/artist/John_Mayer/album/Battle_Studies/,True
Dinosaur Jr.,Beyond,4,spotify:album:6IKDlBm2SKsoV4IxZj2lFa,True,http://rdio.com/artist/Dinosaur_Jr./album/Beyond/,True
Ben Frost,By the Throat,4,,False,,False
Brad Mehldau,Highway Rider,4,spotify:album:4tYokQ6vjGVHC0wEBMbeY0,True,http://rdio.com/artist/Brad_Mehldau/album/Highway_Rider/,True
Hot Chip,Made In The Dark,4,spotify:album:0U5Xm8K4kNLmETnXIOHkAc,True,http://rdio.com/artist/Hot_Chip/album/Made_In_The_Dark/,True
Super Furry Animals,Dark Days/Light Years,4,spotify:album:2fTW2jklLhDSOfFAV2ymMR,True,http://rdio.com/artist/Super_Furry_Animals/album/Dark_Days/Light_Years/,True
The Hold Steady,Boys and Girls in America,4,,False,,False
Weezer,Hurley,4,spotify:album:0s56sFx1BJMyE8GGskfYJX,True,http://rdio.com/artist/Weezer/album/Hurley/,True
Dave Holland Octet,Pathways,4,spotify:album:1bzLsj8yapU3n5xH63zEyk,False,http://rdio.com/artist/Dave_Holland_Octet/album/Pathways/,True
Maps,We Can Create,4,spotify:album:7stl61dcgosLIzP9v421Xi,True,http://rdio.com/artist/Maps/album/We_Can_Create/,True
Pulled Apart By Horses,Pulled Apart By Horses,4,spotify:album:7I26n4pV2aB19LbzBKATuY,False,,False
Cold Cave,Love Comes Close,4,spotify:album:4y40IVqmnn58hzfw1dn2VB,True,http://rdio.com/artist/Cold_Cave/album/Love_Comes_Close/,True
Animal Collective,Merriweather Post Pavillion,4,,False,,False
Josh Ritter,So Runs the World Away,4,,False,,False
Bear in Heaven,Beast Rest Forth Mouth,4,,False,http://rdio.com/artist/Bear_In_Heaven/album/Beast_Rest_Forth_Mouth/,True
Anais Mitchell,Hadestown,4,spotify:album:4E34mVDBUF21VATsoZNbdI,True,http://rdio.com/artist/Anais_Mitchell/album/Hadestown/,True
Nicki Minaj,Pink Friday,4,spotify:album:20byW1BMfFIMbyhtYJSCuQ,True,http://rdio.com/artist/Nicki_Minaj/album/Pink_Friday_2/,True
The Field,From Here We Go Sublime,4,,False,,False
The Sword,Warp Riders,4,spotify:album:0w7P5JLmSH9Pariu2gRRH1,True,http://rdio.com/artist/The_Sword/album/Warp_Riders/,True
Magic Kids,Memphis,4,spotify:album:3pNoBx5913VWGKfd5X51w1,True,http://rdio.com/artist/Magic_Kids/album/Memphis/,True
Black Lips,Good Bad Not Evil,4,spotify:album:0lMKyxVABUexL4dsdOh3Iy,True,http://rdio.com/artist/Black_Lips/album/Good_Bad_Not_Evil/,True
Philip Jeck,Sand,4,spotify:album:6VGQy85rzNDBaejPSD3KmA,True,,False
Watain,Lawless Darkness,4,spotify:album:5IHA0xEPK4e5svuhgrmPft,True,http://rdio.com/artist/Watain/album/Lawless_Darkness/,True
Bill Callahan,Sometimes I Wish We Were An Eagle,4,,False,,False
Born Ruffians,Say It,4,spotify:album:4p9qMyQ1sUT9o9o6wpbTlU,True,http://rdio.com/artist/Born_Ruffians/album/Say_It/,True
Mountain Man,Made the Harbor,4,,False,,False
Max Richter,Infra,4,spotify:album:4mqn3K00f7s5ksiDNGwqpR,True,http://rdio.com/artist/Max_Richter/album/Infra/,True
The Decemberists,The Hazards of Love,4,,False,,False
Bob Dylan,Together Through Life,4,,False,http://rdio.com/artist/Bob_Dylan/album/Together_Through_Life/,True
The Soft Pack,The Soft Pack,4,spotify:album:1sHKyVnpEtH8x1x5iyKFbI,True,http://rdio.com/artist/The_Soft_Pack/album/The_Soft_Pack/,True
Villagers,Becoming a Jackal,4,,False,,False
Xiu Xiu,"Dear God, I Hate Myself",4,,False,,False
Girls,Broken Dreams Club,4,spotify:album:7BckGE6X3hGi0L1TDO43PN,True,http://rdio.com/artist/Girls/album/Broken_Dreams_Club/,True
Moritz Von Oswald Trio,Vertical Ascent,4,,False,http://rdio.com/artist/Moritz_Von_Oswald_Trio/album/Vertical_Ascent/,True
Die Antwoord,$O$,4,spotify:album:0UEGP9hDLxG4bzzfjApGb8,True,http://rdio.com/artist/Die_Antwoord/album/%24O%24_1/,True
High on Fire,Snakes for the Divine,3,,False,,False
Kings Of Leon,Only By The Night,3,spotify:album:6kcr4jubFwO3RHw9GMvo1L,True,http://rdio.com/artist/Kings_Of_Leon/album/Only_By_The_Night_1/,True
30 Seconds to Mars,This Is War,3,,False,http://rdio.com/artist/30_Seconds_To_Mars/album/This_Is_War/,True
BON IVER,"For Emma, Forever Ago",3,,False,http://rdio.com/artist/Bon_Iver/album/For_Emma%2C_Forever_Ago_1/,True
Kings Of Leon,Because Of The Times,3,spotify:album:5HdgmqaCMkTS9qcLQu1r2d,True,http://rdio.com/artist/Kings_Of_Leon/album/Because_Of_The_Times/,True
The Flatliners,Cavalcade,3,spotify:album:44dpgYXof01Os8NTURaIDs,True,http://rdio.com/artist/The_Flatliners/album/Cavalcade_1/,True
The Body,All the Waters of the Earth Turn to Blood,3,,False,,False
Sky Larkin,The Golden Spike,3,spotify:album:5sPRTz0WErf622REnsTRHZ,True,http://rdio.com/artist/Sky_Larkin/album/The_Golden_Spike/,True
Stars Of The Lid,And Their Refinement Of The Decline,3,,False,,False
